courses_title,degree_field,url,skills,skill_1,skill_2,skill_3,cert_titles
[''],"['Computer Science and Engineering', 'Mathematical Sciences', 'Mathematical Sciences', 'Computer Science and Engineering']",https://www.linkedin.com/in/dnissley,"['Cloud-Native Development', 'Data Science and Technology', 'JavaScript Proficiency']",react native development,data science with scala,vanilla javascript development,['Machine Learning Specialization']
[''],['Music and Technology'],https://www.linkedin.com/in/chrisruenes,"['Mobile Development and Testing', 'Test Engineering', 'Ruby on Rails Development']",mobile app development,test-driven development,ruby on rails development,[]
[''],"['Computer Science and Engineering', 'Electrical and Computer Engineering']",https://www.linkedin.com/in/cspath,"['Software Engineering Cluster', 'Debugging and Troubleshooting', 'Technical Proficiency']",app development,debugging,sdks,[]
[''],['Signal Processing and Communications'],https://www.linkedin.com/in/miguel-reche,"['Design Engineering', 'Code Engineering', 'Optimization']",sound design,code optimization,system optimization,[]
[''],"['Computer Science and Engineering', 'Computer Science and Engineering', 'Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/sethalanjohnson,"['Parallel and Scientific Computing', 'Concurrency Management', 'Software Development Best Practices']",parallel programming,concurrency,c++ best practices,[]
[''],"['Artificial Intelligence and Related Fields', 'Education and Teaching']",https://www.linkedin.com/in/sterlingtad,"['Web Development', 'IT Fundamentals', 'Technical Techniques']",ai business applications,it fundamentals,questioning techniques,['CompTIA A+']
[''],"['Signal Processing and Communications', 'Electrical Engineering and Electronics']",https://www.linkedin.com/in/schintalapati,"['IT Management', 'Debugging and Troubleshooting', 'Java Mastery']",os management,javascript debugging,java programming,[]
[''],"['Information Systems Management and Technology', 'STEM']",https://www.linkedin.com/in/vidsri,"['IT Management', 'Data Analytics Suite', 'Technical Techniques']",active listening,data analysis,coaching techniques,"['Introduction to AWS for Non-Engineers: 1 Cloud Concepts', 'Certified Fraud Examiner (CFE)', 'Project Management Professional (PMP)®', 'ITIL 4 ® Foundation']"
[''],"['Computer Science and Engineering', 'Computational Mathematics and Engineering']",https://www.linkedin.com/in/rita-ousterhout-7591a4,"['Webpack Configuration and Usage', 'Infrastructure Engineering', 'Networking Expertise']",configure cisco equipment,manage network infrastructure,troubleshoot cisco ios,[]
[''],['Electrical and Computer Engineering'],https://www.linkedin.com/in/amy-kendziorski-6619819,"['JavaScript Proficiency', 'Python Development', 'Web Development']",debug javascript,acquire  prep  eda python data,develop fpgas,[]
"['abstract algebra', 'algorithms', 'behavior-based robotics', 'cryptography', 'data structures', 'discrete math', 'theory computation', 'web programming']",['Computer Science and Engineering'],https://www.linkedin.com/in/john-bryan-ba19575a,"['Data Engineering and Management', 'Web Development Expertise', 'Cross-Platform and Cloud Platform Management']",data warehousing,full-stack web development,cloud platform development,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/aaron-schubert-6a3449b,"['Design Engineering', 'Database Expertise', 'Data Manipulation and Querying']",design azure networks,implement azure private access,manage azure sql data,[]
"['electromagnetics', 'analog electronics', 'calculus', '', '', 'differential equations', 'digital circuit design', 'electrical circuits', 'electrical engineering lab', '', 'linear algebra vector calculus', 'linear systems', 'physics', '', 'power engineering', 'probability statistics', 'programming engineers', 'quantum mechanics engineers', 'signals systems']",['Electrical Engineering and Electronics'],https://www.linkedin.com/in/peter-raczkowski,"['Data Engineering and Management', 'Cloud Engineering and Management', 'Database Expertise']",data management,cloud computing,database administration,"['AWS Certified Solutions Architect - Associate', 'Watson Knowledge Studio Methodology', 'Data Science Foundations Specialist', 'Data Visualization with Python', 'Enterprise Design Thinking Practitioner', 'IBM', 'Machine Learning with Python', 'Fall 2018 Salesforce Administrator Beginner and Intermediate - Selina Suarez', 'Data Analysis with Python', 'Databases and SQL for Data Science', 'Introduction to Data Science Specialization', 'Python for Data Science', 'Data Science Methodology', 'Open Source tools for Data Science', 'Python for Data Science and Machine Learning', 'The Complete SQL Bootcamp', 'What is Data Science?', 'Watson Assistant Foundations']"
[''],['Electrical and Computer Engineering'],https://www.linkedin.com/in/sheng-han-chen-9872b569,"['Web Development', 'Machine Learning and Data Science', 'Web Development']",deploying serverless applications,building scalable machine learning models,developing java applications on aws,[]
[''],"['Physical Sciences and Engineering', 'Physical Sciences and Engineering']",https://www.linkedin.com/in/nick-powell-b818037,"['Data and Modeling', 'd modeling', 'd printing optimization']",polymer modeling,3d modeling,3d printing optimization,[]
[''],['STEM'],https://www.linkedin.com/in/nelson-rodriguez-11ab8b7,"['Programming Paradigms', 'Cross-Platform and Cloud Platform Management', 'Concurrency and Multithreading']",object-oriented programming,cross-platform development,multithreading,[]
[''],[],https://www.linkedin.com/in/rudi-peterson-30750724,"['Server Management and Development', 'Cloud and Linux Storage Management', 'IT Management']",server management,storage management,active directory management,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/colinbking,"['Spring Boot Expertise', 'Spring Boot Expertise', 'Integration Expertise']",spring framework,spring boot,graphql,"['Writing Formal Business Letters and Emails', 'Lean Six Sigma White Belt']"
[''],"['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/timothykaing,"['Java Mastery', 'Python Development', 'Database Administration']",java development,python programming,database management,"['Google Analytics Individual Qualification', 'Mobile Sites Certification']"
[''],['Mechanical Engineering and Related Fields'],https://www.linkedin.com/in/alexvonschulmann,"['Computer-Aided Design (CAD) Expertise', 'd printing', 'Design Engineering']",cad modeling,3d printing,design for manufacturability,"['Operational Excellence Foundations', 'Project Management Foundations: Teams', 'Six Sigma Foundations', 'Statistics Foundations: The Basics', ""Diplôme d'Études en Langue Française - Niveau B2""]"
[''],['Electrical and Computer Engineering'],https://www.linkedin.com/in/thisisdanielmak,"['Web Development Expertise', 'Network Expertise', 'Java Mastery']",web development,network design,java development,[]
[''],['Communications and Electronics Engineering'],https://www.linkedin.com/in/hellopiyush,"['Software Engineering Cluster', 'Cloud and Enterprise Architecture', 'Big Data and Data Engineering']",agile development,cloud architecture,data engineering,[]
[''],['Computational Mathematics and Engineering'],https://www.linkedin.com/in/adrianoarce,"['Software Engineering Cluster', '.NET Development Fundamentals', 'Software Engineering Cluster']",react development,.net development,angular development,[]
[''],"['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/laura-macaddino-a9318051,"['Concurrency and Synchronization', 'Programming Paradigms', 'Computational Reasoning']",multithreading  concurrency  synchronization,asynchronous programming  event loop  promises,functional thinking  lambda expressions  recursion,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/frankv22,"['Visual Media Management', 'Software Testing and Quality Assurance', 'IT Management']",travel efficiency,appium testing,certificate management,[]
[''],"['Mechanical Engineering and Related Fields', 'Strategic Management and Innovation']",https://www.linkedin.com/in/naveed-mohammed,"['Data Analytics Suite', 'Big Data and Data Engineering', 'Data Engineering and Management']",data analysis,data engineering,data warehousing,[]
[''],['Business and Administration'],https://www.linkedin.com/in/johnsirmon,"['Data Engineering and Management', 'Node.js Full-Stack Development', 'Database Administration']",data warehousing,node.js scaling,database migration,"['Microsoft Certified: Azure Fundamentals', 'Oracle Cloud Infrastructure 2019 Certified Architect Professional', 'Microsoft Certified Database Administrator', 'Microsoft Certified Solutions Architect', 'Oracle Cloud Infrastructure 2019 Architect Associate']"
"['pattern recognition analysis', 'statistics 340']","['STEM', 'STEM', 'Cognitive Computation', 'Computer Science and Engineering']",https://www.linkedin.com/in/azinman,"['Intelligent Content Creation', 'ML Model Development', 'Visual Media Management']",language generation,model training,image recognition,[]
[''],[],https://www.linkedin.com/in/rushangmehta,"['Leadership Excellence', 'Interpersonal and Communication Skills', 'Audio Synthesis and Modular Techniques']",leadership skills,data analysis skills,audio synthesis skills,[]
[''],"['Communications and Electronics Engineering', 'Information Sciences and Engineering']",https://www.linkedin.com/in/ran-liu-6665a96b,"['Machine Learning and Data Science', 'Software Engineering Cluster', 'Implementation Skills']",machine learning modeling,tensorflow development,tinyml implementation,[]
[''],[],https://www.linkedin.com/in/dc-wolf,"['Test Engineering', 'IT Management', 'Cloud Engineering and Management']",test case design,azure active directory management,cloud application design,[]
[''],"['Electrical Engineering and Related Disciplines', 'Electrical Engineering and Related Disciplines', 'Electrical Engineering and Related Disciplines']",https://www.linkedin.com/in/kyusik-chung-b0393320,"['Data Analytics Suite', 'IT Administration', 'Technical Software Proficiency']",data analysis,linux administration,github proficiency,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/sam-patel-mobitech,"['App Development and Building', '.NET Development Fundamentals', '.NET Development Fundamentals']",build react apps,build asp.net core apps,integrate with entity framework core,[]
