id,url,like,like_name,input_url,warning,warning_code,error
jaymin-patel-2210206,https://www.linkedin.com/in/jaymin-patel-2210206,"[{""course_link"":""https://www.linkedin.com/learning/introduction-to-nosql?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/microsoft-xaml-2-content-and-properties?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/introducing-asp-dot-net-core?trk=public_profile_recommended-course""}]","[""Introduction to NoSQL"",""Microsoft XAML: 2 Content and Properties"",""Introducing ASP.NET Core""]",https://www.linkedin.com/in/jaymin-patel-2210206,,,
ddworken,https://www.linkedin.com/in/ddworken,[],[],https://www.linkedin.com/in/ddworken,,,
samhandjr,https://www.linkedin.com/in/samhandjr,[],[],https://www.linkedin.com/in/samhandjr,,,
owais-khan-6949b814,https://www.linkedin.com/in/owais-khan-6949b814,"[{""course_link"":""https://www.linkedin.com/learning/foundations-of-synthesis-asdr-envelopes?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-modular-synthesis-arturia-modular-v?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-modular-synthesis-eurorack-expansion?trk=public_profile_recommended-course""}]","[""Foundations of Synthesis: ASDR Envelopes"",""Learning Modular Synthesis: Arturia Modular V"",""Learning Modular Synthesis: Eurorack Expansion""]",https://www.linkedin.com/in/owais-khan-6949b814,,,
john-eric-hoffmann-b934266,https://www.linkedin.com/in/john-eric-hoffmann-b934266,[],[],https://www.linkedin.com/in/john-eric-hoffmann-b934266,,,
manish-sehgal-577b525,https://www.linkedin.com/in/manish-sehgal-577b525,"[{""course_link"":""https://www.linkedin.com/learning/cisco-ccnp-enarsi-v1-1-300-410-cert-prep-2-vpn-technologies?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/cisco-ccna-200-301-cert-prep-2-ip-connectivity-and-services?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/exam-tips-designing-and-implementing-microsoft-azure-networking-solutions-az-700?trk=public_profile_recommended-course""}]","[""Cisco CCNP ENARSI v1.1 (300-410) Cert Prep: 2 VPN Technologies"",""Cisco CCNA (200-301) Cert Prep: 2 IP Connectivity and Services"",""Exam Tips: Designing and Implementing Microsoft Azure Networking Solutions (AZ-700)""]",https://www.linkedin.com/in/manish-sehgal-577b525,,,
berdnikovdmitry,https://www.linkedin.com/in/berdnikovdmitry,"[{""course_link"":""https://www.linkedin.com/learning/hands-on-data-science-2-sales-dashboard-with-tableau?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/hands-on-data-science-1-analyzing-employee-data-with-sql?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/choose-the-right-tool-for-your-data-python-r-or-sql?trk=public_profile_recommended-course""}]","[""Hands-On Data Science: 2 Sales Dashboard with Tableau"",""Hands-On Data Science: 1 Analyzing Employee Data with SQL"",""Choose the Right Tool for Your Data: Python, R, or SQL""]",https://www.linkedin.com/in/berdnikovdmitry,,,
apexflash,https://www.linkedin.com/in/apexflash,"[{""course_link"":""https://www.linkedin.com/learning/build-and-deploy-your-first-web-app-with-modern-tooling?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/getting-started-as-a-full-stack-web-developer?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/ruby-on-rails-5-essential-training?trk=public_profile_recommended-course""}]","[""Build and Deploy Your First Web App with Modern Tooling"",""Getting Started as a Full-Stack Web Developer"",""Ruby on Rails 5 Essential Training""]",https://www.linkedin.com/in/apexflash,,,
xinyuaprilliang,https://www.linkedin.com/in/xinyuaprilliang,"[{""course_link"":""https://www.linkedin.com/learning/complete-your-first-project-in-r?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/machine-learning-and-ai-foundations-clustering-and-association?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/sas-essential-training-1-descriptive-analysis-for-healthcare-research?trk=public_profile_recommended-course""}]","[""Complete Your First Project in R"",""Machine Learning and AI Foundations: Clustering and Association"",""SAS Essential Training: 1 Descriptive Analysis for Healthcare Research""]",https://www.linkedin.com/in/xinyuaprilliang,,,
yongliangli,https://www.linkedin.com/in/yongliangli,"[{""course_link"":""https://www.linkedin.com/learning/asp-dot-net-mvc-building-for-productivity-and-maintainability?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/building-react-and-asp-dot-net-mvc-5-applications?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/advanced-asp-dot-net-web-api-2-2?trk=public_profile_recommended-course""}]","[""ASP.NET MVC: Building for Productivity and Maintainability"",""Building React and ASP.NET MVC 5 Applications"",""Advanced ASP.NET Web API 2.2""]",https://www.linkedin.com/in/yongliangli,,,
jenny-yoshihara-414196145,https://www.linkedin.com/in/jenny-yoshihara-414196145,[],[],https://www.linkedin.com/in/jenny-yoshihara-414196145,,,
andrei-roman-138822188,https://www.linkedin.com/in/andrei-roman-138822188,"[{""course_link"":""https://www.linkedin.com/learning/autocad-mechanical-toolset?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-pcb-design-with-eagle?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/1-person-crew-video-productions-tips-and-tricks?trk=public_profile_recommended-course""}]","[""AutoCAD: Mechanical Toolset"",""Learning PCB Design with EAGLE"",""1 Person Crew Video Productions: Tips and Tricks""]",https://www.linkedin.com/in/andrei-roman-138822188,,,
anthony-townsend-9b1326164,https://www.linkedin.com/in/anthony-townsend-9b1326164,[],[],https://www.linkedin.com/in/anthony-townsend-9b1326164,,,
steven-sucy-345b0292,https://www.linkedin.com/in/steven-sucy-345b0292,"[{""course_link"":""https://www.linkedin.com/learning/c-sharp-advanced-practices?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/dot-net-maui-for-beginners?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/powershell-functions-for-advanced-automation?trk=public_profile_recommended-course""}]","[""C#: Advanced Practices"","".NET MAUI for Beginners"",""PowerShell: Functions for Advanced Automation""]",https://www.linkedin.com/in/steven-sucy-345b0292,,,
uday-teja-haridasu-564374107,https://www.linkedin.com/in/uday-teja-haridasu-564374107,"[{""course_link"":""https://www.linkedin.com/learning/foundations-of-synthesis-asdr-envelopes?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-pcb-design-with-eagle?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-pcb-design-with-orcad?trk=public_profile_recommended-course""}]","[""Foundations of Synthesis: ASDR Envelopes"",""Learning PCB Design with EAGLE"",""Learning PCB Design with OrCAD""]",https://www.linkedin.com/in/uday-teja-haridasu-564374107,,,
jeff-bates-6083311b0,https://www.linkedin.com/in/jeff-bates-6083311b0,[],[],https://www.linkedin.com/in/jeff-bates-6083311b0,,,
sumit-kumar-73492042,https://www.linkedin.com/in/sumitkumar10,"[{""course_link"":""https://www.linkedin.com/learning/sas-essential-training-2-regression-analysis-for-healthcare-research?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/time-series-modeling-in-excel-r-and-power-bi?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/power-bi-weekly?trk=public_profile_recommended-course""}]","[""SAS Essential Training: 2 Regression Analysis for Healthcare Research"",""Time Series Modeling in Excel, R, and Power BI"",""Power BI Weekly""]",https://www.linkedin.com/in/sumit-kumar-73492042,,,
ahadwasim,https://www.linkedin.com/in/ahadwasim,"[{""course_link"":""https://www.linkedin.com/learning/learning-webpack-4-2?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/websocket-communications-with-node-and-angular?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/gulp-js-web-project-workflows?trk=public_profile_recommended-course""}]","[""Learning webpack 4"",""WebSocket Communications with Node and Angular"",""Gulp.js: Web Project Workflows""]",https://www.linkedin.com/in/ahadwasim,,,
alex-tung,https://www.linkedin.com/in/alex-tung,[],[],https://www.linkedin.com/in/alex-tung,,,
jonathan-chan-047134111,https://www.linkedin.com/in/jonathan-chan-047134111,"[{""course_link"":""https://www.linkedin.com/learning/grpc-in-python?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/devops-foundations-site-reliability-engineering?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/introduction-to-content-marketing-2?trk=public_profile_recommended-course""}]","[""gRPC in Python"",""DevOps Foundations: Site Reliability Engineering"",""Introduction to Content Marketing""]",https://www.linkedin.com/in/jonathan-chan-047134111,,,
samantha-greer-a5561a91,https://www.linkedin.com/in/samantha-greer-m,"[{""course_link"":""https://www.linkedin.com/learning/networking-foundations-wide-area-networks-wans?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/bgp-essential-training?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/cert-prep-cisco-ccnp-enterprise-ensld-300-420?trk=public_profile_recommended-course""}]","[""Networking Foundations: Wide Area Networks (WANs)"",""BGP Essential Training"",""Cert Prep: Cisco CCNP Enterprise ENSLD (300-420)""]",https://www.linkedin.com/in/samantha-greer-a5561a91,,,
victoriapratt01,https://www.linkedin.com/in/victoriapratt01,"[{""course_link"":""https://www.linkedin.com/learning/ccsk-cert-prep-1-cloud-architecture?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/google-cloud-digital-leader-cert-prep-1-digital-transformation-with-google-cloud?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-cloud-computing-core-concepts-13966302?trk=public_profile_recommended-course""}]","[""CCSK Cert Prep: 1 Cloud Architecture"",""Google Cloud Digital Leader Cert Prep 1: Digital Transformation with Google Cloud"",""Learning Cloud Computing: Core Concepts""]",https://www.linkedin.com/in/victoriapratt01,,,
vitalii-antoniuk-a6300754,https://www.linkedin.com/in/vitalii-antoniuk-a6300754,"[{""course_link"":""https://www.linkedin.com/learning/ajax-with-php-add-dynamic-content-to-websites?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/apache-flink-exploratory-data-analytics-with-sql?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/functional-programming-with-php?trk=public_profile_recommended-course""}]","[""Ajax with PHP: Add Dynamic Content to Websites"",""Apache Flink: Exploratory Data Analytics with SQL"",""Functional Programming with PHP""]",https://www.linkedin.com/in/vitalii-antoniuk-a6300754,,,
pinchera,https://www.linkedin.com/in/pinchera,"[{""course_link"":""https://www.linkedin.com/learning/vsphere-7-foundations-3-configure-and-manage-vsphere-7-storage?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/vmware-vsphere-6-5-essential-training-part-1?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/server-administration-essential-training?trk=public_profile_recommended-course""}]","[""vSphere 7: Foundations 3: Configure and Manage vSphere 7 Storage"",""VMware vSphere 6.5 Essential Training Part 1"",""Server Administration Essential Training""]",https://www.linkedin.com/in/pinchera,,,
gunakar-maddi-84454598,https://www.linkedin.com/in/gunakar-maddi-84454598,"[{""course_link"":""https://www.linkedin.com/learning/chief-technology-officer-career-guide?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/perl-5-essential-training?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/data-engineering-foundations?trk=public_profile_recommended-course""}]","[""Chief Technology Officer Career Guide"",""Perl 5 Essential Training"",""Data Engineering Foundations""]",https://www.linkedin.com/in/gunakar-maddi-84454598,,,
higginsn,https://www.linkedin.com/in/higginsn,"[{""course_link"":""https://www.linkedin.com/learning/aws-certified-database-specialty-dbs-c01-cert-prep-1-introduction-and-services?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/nano-tips-for-using-digital-marketing-to-grow-with-ross-simmonds?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/aws-for-developers-data-driven-serverless-applications-with-kinesis-2019?trk=public_profile_recommended-course""}]","[""AWS Certified Database – Specialty (DBS-C01) Cert Prep: 1 Introduction and Services"",""Nano Tips for Using Digital Marketing to Grow with Ross Simmonds"",""AWS for Developers: Data-Driven Serverless Applications with Kinesis (2019)""]",https://www.linkedin.com/in/higginsn,,,
